{'quesion_id': 0, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625295874.4728792}
{'quesion_id': 0, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625295879.5236344}
{'quesion_id': 0, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625295900.2589817}
{'quesion_id': 0, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625295906.9113154}
{'quesion_id': 0, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625295929.5823934}
{'quesion_id': 0, 'doc_id': 3, 'ans': 7, 'time_stamp': 1625295961.0122175}
{'quesion_id': 1, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625296046.325526}
{'quesion_id': 1, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625296050.150799}
{'quesion_id': 1, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625296055.8132176}
{'quesion_id': 1, 'doc_id': 1, 'ans': 5, 'time_stamp': 1625296067.3372848}
{'quesion_id': 1, 'doc_id': 1, 'ans': 8, 'time_stamp': 1625296075.6218083}
{'quesion_id': 1, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625296077.3675885}
{'quesion_id': 1, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625296082.9854023}
{'quesion_id': 1, 'doc_id': 3, 'ans': 7, 'time_stamp': 1625296088.370563}
{'quesion_id': 2, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625296121.4727745}
{'quesion_id': 2, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625296124.1479592}
{'quesion_id': 2, 'doc_id': 0, 'ans': 7, 'time_stamp': 1625296130.5246801}
{'quesion_id': 3, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625296141.5849237}
{'quesion_id': 3, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625296144.7118661}
{'quesion_id': 3, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625296153.5264888}
{'quesion_id': 3, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625296159.7024312}
{'quesion_id': 3, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625296169.2572727}
{'quesion_id': 3, 'doc_id': 3, 'ans': 7, 'time_stamp': 1625296185.657122}
{'quesion_id': 4, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625296220.0056872}
{'quesion_id': 4, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625296221.7755332}
{'quesion_id': 4, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625296230.7722592}
{'quesion_id': 4, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625296242.2408242}
{'quesion_id': 4, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625296258.903596}
{'quesion_id': 4, 'doc_id': 3, 'ans': 7, 'time_stamp': 1625296266.3754373}
{'quesion_id': 5, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625296379.9337215}
{'quesion_id': 5, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625296382.004461}
{'quesion_id': 5, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625296389.5796092}
{'quesion_id': 5, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625296396.7527814}
{'quesion_id': 5, 'doc_id': 2, 'ans': 5, 'time_stamp': 1625296404.6180518}
{'quesion_id': 5, 'doc_id': 2, 'ans': 8, 'time_stamp': 1625296413.1795478}
{'quesion_id': 5, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625296414.5273306}
{'quesion_id': 5, 'doc_id': 3, 'ans': 7, 'time_stamp': 1625296422.6576116}
{'quesion_id': 6, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625296441.0584028}
{'quesion_id': 6, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625296443.690729}
{'quesion_id': 6, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625296449.0538957}
{'quesion_id': 6, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625296454.2423954}
{'quesion_id': 6, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625296459.1321304}
{'quesion_id': 6, 'doc_id': 4, 'ans': 6, 'time_stamp': 1625296464.2084932}
{'quesion_id': 6, 'doc_id': 5, 'ans': 6, 'time_stamp': 1625296472.0026023}
{'quesion_id': 6, 'doc_id': 5, 'ans': 7, 'time_stamp': 1625296478.9673188}
{'quesion_id': 7, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625296519.0620384}
{'quesion_id': 7, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625296520.9841323}
{'quesion_id': 7, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625296526.422434}
{'quesion_id': 7, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625296533.107722}
{'quesion_id': 7, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625296538.7257705}
{'quesion_id': 7, 'doc_id': 4, 'ans': 6, 'time_stamp': 1625296545.7967248}
{'quesion_id': 7, 'doc_id': 5, 'ans': 6, 'time_stamp': 1625296551.204731}
{'quesion_id': 7, 'doc_id': 5, 'ans': 5, 'time_stamp': 1625296557.4044251}
{'quesion_id': 7, 'doc_id': 5, 'ans': 8, 'time_stamp': 1625296566.1014109}
{'quesion_id': 7, 'doc_id': 6, 'ans': 6, 'time_stamp': 1625296567.6022682}
{'quesion_id': 7, 'doc_id': 6, 'ans': 7, 'time_stamp': 1625296573.0723362}
{'quesion_id': 8, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625296633.8636942}
{'quesion_id': 8, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625296635.2834978}
{'quesion_id': 8, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625296640.5150504}
{'quesion_id': 8, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625296647.5689638}
{'quesion_id': 8, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625296654.5199978}
{'quesion_id': 8, 'doc_id': 4, 'ans': 6, 'time_stamp': 1625296660.006066}
{'quesion_id': 8, 'doc_id': 5, 'ans': 6, 'time_stamp': 1625296667.0467508}
{'quesion_id': 8, 'doc_id': 5, 'ans': 7, 'time_stamp': 1625296673.8658}
{'quesion_id': 9, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625296719.22169}
{'quesion_id': 9, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625296720.747459}
{'quesion_id': 9, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625296726.4977791}
{'quesion_id': 9, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625296732.7819614}
