{'quesion_id': 0, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625227184.840603}
{'quesion_id': 0, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625227211.6050317}
{'quesion_id': 0, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625227225.7940228}
{'quesion_id': 0, 'doc_id': 1, 'ans': 7, 'time_stamp': 1625227236.5048757}
{'quesion_id': 1, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625227292.8491974}
{'quesion_id': 1, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625227299.5007613}
{'quesion_id': 1, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625227314.8328013}
{'quesion_id': 1, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625227321.872892}
{'quesion_id': 1, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625227321.9966009}
{'quesion_id': 1, 'doc_id': 2, 'ans': 7, 'time_stamp': 1625227328.3971896}
{'quesion_id': 2, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625227373.7214327}
{'quesion_id': 2, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625227449.1122026}
{'quesion_id': 2, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625227459.2960987}
{'quesion_id': 2, 'doc_id': 1, 'ans': 7, 'time_stamp': 1625227467.1061943}
{'quesion_id': 3, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625227490.5335202}
{'quesion_id': 3, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625227493.8450546}
{'quesion_id': 3, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625227503.452071}
{'quesion_id': 3, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625227509.572019}
{'quesion_id': 3, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625227516.9502392}
{'quesion_id': 3, 'doc_id': 4, 'ans': 6, 'time_stamp': 1625227523.0107822}
{'quesion_id': 3, 'doc_id': 4, 'ans': 7, 'time_stamp': 1625227530.5666215}
{'quesion_id': 4, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625227571.0098062}
{'quesion_id': 4, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625227577.5740774}
{'quesion_id': 4, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625227589.8666153}
{'quesion_id': 4, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625227595.8195615}
{'quesion_id': 4, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625227600.711665}
{'quesion_id': 4, 'doc_id': 3, 'ans': 7, 'time_stamp': 1625227608.0658119}
{'quesion_id': 5, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625227638.5530918}
{'quesion_id': 5, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625227643.6402862}
{'quesion_id': 5, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625227650.423088}
{'quesion_id': 5, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625227658.7941473}
{'quesion_id': 5, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625227669.9359283}
{'quesion_id': 5, 'doc_id': 4, 'ans': 6, 'time_stamp': 1625227678.7070973}
{'quesion_id': 5, 'doc_id': 4, 'ans': 7, 'time_stamp': 1625227703.5419374}
{'quesion_id': 6, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625227763.56521}
{'quesion_id': 6, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625227777.1857133}
{'quesion_id': 6, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625227783.4992464}
{'quesion_id': 6, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625227789.8956275}
{'quesion_id': 6, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625227794.743809}
{'quesion_id': 6, 'doc_id': 4, 'ans': 6, 'time_stamp': 1625227799.556805}
{'quesion_id': 6, 'doc_id': 5, 'ans': 6, 'time_stamp': 1625227805.3045964}
{'quesion_id': 6, 'doc_id': 6, 'ans': 6, 'time_stamp': 1625227810.116603}
{'quesion_id': 6, 'doc_id': 7, 'ans': 6, 'time_stamp': 1625227815.608047}
{'quesion_id': 6, 'doc_id': 7, 'ans': 7, 'time_stamp': 1625227822.1650326}
{'quesion_id': 7, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625227873.127106}
{'quesion_id': 7, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625227876.3635209}
{'quesion_id': 7, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625227888.0382924}
{'quesion_id': 7, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625227908.4284437}
{'quesion_id': 7, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625227915.2133007}
{'quesion_id': 7, 'doc_id': 3, 'ans': 7, 'time_stamp': 1625227920.9324598}
{'quesion_id': 8, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625227950.8997002}
{'quesion_id': 8, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625227955.0734415}
{'quesion_id': 8, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625227963.5104394}
{'quesion_id': 8, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625227970.3113315}
{'quesion_id': 8, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625227975.5872447}
{'quesion_id': 8, 'doc_id': 4, 'ans': 6, 'time_stamp': 1625227983.3081264}
{'quesion_id': 8, 'doc_id': 5, 'ans': 6, 'time_stamp': 1625227989.3463054}
{'quesion_id': 8, 'doc_id': 6, 'ans': 6, 'time_stamp': 1625227997.3490715}
{'quesion_id': 8, 'doc_id': 6, 'ans': 7, 'time_stamp': 1625228003.6081145}
{'quesion_id': 9, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625228036.4959438}
{'quesion_id': 9, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625228039.6746013}
{'quesion_id': 9, 'doc_id': 0, 'ans': 7, 'time_stamp': 1625228046.894347}
{'quesion_id': 10, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625228064.5068917}
{'quesion_id': 10, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625228072.3131795}
{'quesion_id': 10, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625228087.4386492}
{'quesion_id': 10, 'doc_id': 1, 'ans': 7, 'time_stamp': 1625228093.6222785}
{'quesion_id': 11, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625228112.9388325}
