{'quesion_id': 0, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625987291.1589599}
{'quesion_id': 0, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625987296.2041214}
{'quesion_id': 0, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625987316.678464}
{'quesion_id': 0, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625987337.4091907}
{'quesion_id': 0, 'doc_id': 2, 'ans': 7, 'time_stamp': 1625987359.7708414}
{'quesion_id': 1, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625987406.5799017}
{'quesion_id': 1, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625987411.0017877}
{'quesion_id': 1, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625987417.5195563}
{'quesion_id': 1, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625987424.4696655}
{'quesion_id': 1, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625987430.083526}
{'quesion_id': 1, 'doc_id': 3, 'ans': 7, 'time_stamp': 1625987443.2056944}
{'quesion_id': 2, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625987492.9860775}
{'quesion_id': 2, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625987499.772172}
{'quesion_id': 2, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625987509.1580758}
{'quesion_id': 2, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625987520.9919803}
{'quesion_id': 2, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625987533.8426094}
{'quesion_id': 2, 'doc_id': 3, 'ans': 7, 'time_stamp': 1625987544.593559}
{'quesion_id': 3, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625987571.7903738}
{'quesion_id': 3, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625987574.2575314}
{'quesion_id': 3, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625987580.0017495}
{'quesion_id': 3, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625987585.1973116}
{'quesion_id': 3, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625987592.1273758}
