{'quesion_id': 0, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626055381.9316194}
{'quesion_id': 0, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626055779.5498693}
{'quesion_id': 0, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626055795.6515303}
{'quesion_id': 0, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626055807.9123073}
{'quesion_id': 0, 'doc_id': 2, 'ans': 7, 'time_stamp': 1626055825.4959636}
{'quesion_id': 1, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626055911.9138033}
{'quesion_id': 1, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626055917.2612665}
{'quesion_id': 1, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626055924.9921398}
{'quesion_id': 1, 'doc_id': 1, 'ans': 7, 'time_stamp': 1626055934.9461432}
{'quesion_id': 2, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626055963.1601698}
{'quesion_id': 2, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626055969.310072}
{'quesion_id': 2, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626055975.7891557}
{'quesion_id': 2, 'doc_id': 1, 'ans': 7, 'time_stamp': 1626055984.5259893}
{'quesion_id': 3, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626056015.3984923}
{'quesion_id': 3, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626056024.1361766}
{'quesion_id': 3, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626056048.1530428}
{'quesion_id': 3, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626056058.3552916}
{'quesion_id': 3, 'doc_id': 3, 'ans': 6, 'time_stamp': 1626056070.0667968}
{'quesion_id': 3, 'doc_id': 4, 'ans': 6, 'time_stamp': 1626056082.4322517}
{'quesion_id': 3, 'doc_id': 4, 'ans': 7, 'time_stamp': 1626056092.5666358}
{'quesion_id': 4, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626056157.7465658}
{'quesion_id': 4, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626056167.7092927}
{'quesion_id': 4, 'doc_id': 0, 'ans': 7, 'time_stamp': 1626056185.5210824}
{'quesion_id': 5, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626056201.4871671}
{'quesion_id': 5, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626056205.178449}
{'quesion_id': 5, 'doc_id': 0, 'ans': 7, 'time_stamp': 1626056217.087359}
{'quesion_id': 6, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626056238.8062139}
{'quesion_id': 6, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626056244.687672}
{'quesion_id': 6, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626056257.2449348}
{'quesion_id': 6, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626056264.8381395}
{'quesion_id': 6, 'doc_id': 3, 'ans': 6, 'time_stamp': 1626056276.294255}
{'quesion_id': 6, 'doc_id': 3, 'ans': 7, 'time_stamp': 1626056288.8767796}
{'quesion_id': 7, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626056322.8476188}
{'quesion_id': 7, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626056327.1534421}
{'quesion_id': 7, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626056335.2446098}
{'quesion_id': 7, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626056342.2696645}
{'quesion_id': 7, 'doc_id': 3, 'ans': 6, 'time_stamp': 1626056355.0547109}
{'quesion_id': 7, 'doc_id': 3, 'ans': 7, 'time_stamp': 1626056379.399332}
{'quesion_id': 8, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626056439.637856}
{'quesion_id': 8, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626056446.8470247}
{'quesion_id': 8, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626056455.7058506}
{'quesion_id': 8, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626056462.6233754}
{'quesion_id': 8, 'doc_id': 3, 'ans': 6, 'time_stamp': 1626056470.3603914}
{'quesion_id': 8, 'doc_id': 3, 'ans': 7, 'time_stamp': 1626056479.9469085}
{'quesion_id': 9, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626056513.5237918}
{'quesion_id': 9, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626056518.026869}
{'quesion_id': 9, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626056526.330767}
{'quesion_id': 9, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626056534.803771}
{'quesion_id': 9, 'doc_id': 3, 'ans': 6, 'time_stamp': 1626056541.7280226}
{'quesion_id': 9, 'doc_id': 4, 'ans': 6, 'time_stamp': 1626056556.4634852}
{'quesion_id': 9, 'doc_id': 5, 'ans': 6, 'time_stamp': 1626056563.713621}
{'quesion_id': 9, 'doc_id': 5, 'ans': 7, 'time_stamp': 1626056573.6775923}
{'quesion_id': 10, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626056634.5325632}
{'quesion_id': 10, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626056641.23001}
{'quesion_id': 10, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626056651.432272}
{'quesion_id': 10, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626056661.686337}
{'quesion_id': 10, 'doc_id': 3, 'ans': 6, 'time_stamp': 1626056671.2504485}
{'quesion_id': 10, 'doc_id': 4, 'ans': 6, 'time_stamp': 1626056680.9250958}
{'quesion_id': 10, 'doc_id': 5, 'ans': 6, 'time_stamp': 1626056692.056072}
{'quesion_id': 10, 'doc_id': 5, 'ans': 7, 'time_stamp': 1626056699.9817355}
{'quesion_id': 11, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626056752.2127213}
{'quesion_id': 11, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626056756.7018309}
{'quesion_id': 11, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626056762.0825832}
{'quesion_id': 11, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626056768.414158}
{'quesion_id': 11, 'doc_id': 3, 'ans': 6, 'time_stamp': 1626056775.8510916}
{'quesion_id': 11, 'doc_id': 4, 'ans': 6, 'time_stamp': 1626056783.4455106}
{'quesion_id': 11, 'doc_id': 4, 'ans': 7, 'time_stamp': 1626056793.2041676}
{'quesion_id': 12, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626056843.2883947}
{'quesion_id': 12, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626056849.872503}
{'quesion_id': 12, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626056856.4886746}
{'quesion_id': 12, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626056861.9744184}
{'quesion_id': 12, 'doc_id': 3, 'ans': 6, 'time_stamp': 1626056867.7679667}
{'quesion_id': 12, 'doc_id': 4, 'ans': 6, 'time_stamp': 1626056873.3542905}
{'quesion_id': 12, 'doc_id': 4, 'ans': 7, 'time_stamp': 1626056881.867988}
{'quesion_id': 13, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626056906.914437}
{'quesion_id': 13, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626056909.9319057}
{'quesion_id': 13, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626056921.8600545}
{'quesion_id': 13, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626056927.813699}
{'quesion_id': 13, 'doc_id': 2, 'ans': 7, 'time_stamp': 1626056934.1219008}
{'quesion_id': 14, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626056950.6579695}
{'quesion_id': 14, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626056955.9399455}
{'quesion_id': 14, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626056963.8840406}
{'quesion_id': 14, 'doc_id': 1, 'ans': 7, 'time_stamp': 1626056974.395135}
{'quesion_id': 15, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626056988.7112072}
{'quesion_id': 15, 'doc_id': 15, 'ans': 10, 'time_stamp': 1626057037.7578228}
{'quesion_id': 15, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626057041.5504405}
{'quesion_id': 15, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626057052.9537401}
{'quesion_id': 15, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626057061.6315353}
{'quesion_id': 15, 'doc_id': 2, 'ans': 7, 'time_stamp': 1626057070.1096952}
{'quesion_id': 16, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626057095.6732218}
{'quesion_id': 16, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626057098.3872051}
{'quesion_id': 16, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626057105.6292849}
{'quesion_id': 16, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626057111.8492596}
{'quesion_id': 16, 'doc_id': 2, 'ans': 7, 'time_stamp': 1626057119.2639117}
{'quesion_id': 17, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626057202.1390152}
{'quesion_id': 17, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626057205.4744136}
{'quesion_id': 17, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626057220.8503087}
{'quesion_id': 17, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626057226.1649184}
{'quesion_id': 17, 'doc_id': 2, 'ans': 7, 'time_stamp': 1626057232.1783092}
{'quesion_id': 18, 'doc_id': 15, 'ans': 9, 'time_stamp': 1626057262.3355343}
{'quesion_id': 18, 'doc_id': 0, 'ans': 6, 'time_stamp': 1626057265.5409875}
{'quesion_id': 18, 'doc_id': 1, 'ans': 6, 'time_stamp': 1626057272.097665}
{'quesion_id': 18, 'doc_id': 2, 'ans': 6, 'time_stamp': 1626057283.258962}
{'quesion_id': 18, 'doc_id': 3, 'ans': 6, 'time_stamp': 1626057290.5212326}
{'quesion_id': 18, 'doc_id': 4, 'ans': 6, 'time_stamp': 1626057299.637383}
