{'quesion_id': 0, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625709534.918721}
{'quesion_id': 0, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625709537.9652102}
{'quesion_id': 0, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625709548.4639518}
{'quesion_id': 0, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625709554.8725874}
{'quesion_id': 0, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625709561.7868412}
{'quesion_id': 0, 'doc_id': 3, 'ans': 5, 'time_stamp': 1625709570.514294}
{'quesion_id': 0, 'doc_id': 3, 'ans': 8, 'time_stamp': 1625709600.5578341}
{'quesion_id': 0, 'doc_id': 3, 'ans': 7, 'time_stamp': 1625709606.717686}
{'quesion_id': 1, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625709676.5936947}
{'quesion_id': 1, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625709681.7045789}
{'quesion_id': 1, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625709696.394603}
{'quesion_id': 1, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625709707.6441498}
{'quesion_id': 1, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625709718.0509446}
{'quesion_id': 1, 'doc_id': 3, 'ans': 7, 'time_stamp': 1625709727.1799338}
{'quesion_id': 2, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625709752.2853818}
{'quesion_id': 2, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625709760.5608726}
{'quesion_id': 2, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625709768.0715075}
{'quesion_id': 2, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625709773.2278123}
{'quesion_id': 2, 'doc_id': 3, 'ans': 6, 'time_stamp': 1625709781.6841946}
{'quesion_id': 2, 'doc_id': 4, 'ans': 6, 'time_stamp': 1625709787.53108}
{'quesion_id': 2, 'doc_id': 4, 'ans': 7, 'time_stamp': 1625709794.1920047}
{'quesion_id': 3, 'doc_id': 15, 'ans': 9, 'time_stamp': 1625709812.8661065}
{'quesion_id': 3, 'doc_id': 0, 'ans': 6, 'time_stamp': 1625709814.7226813}
{'quesion_id': 3, 'doc_id': 1, 'ans': 6, 'time_stamp': 1625709820.318736}
{'quesion_id': 3, 'doc_id': 2, 'ans': 6, 'time_stamp': 1625709832.034436}
